boolean,1899400,215099
int,1841300,215099
double,3636200,215099
float,1837000,215099
long,3736800,215099
boolean,2064500,244272
int,2189500,244272
double,6060300,244272
float,2351200,244272
long,4143600,244272
boolean,2276800,242377
int,2158700,242377
double,4105700,242377
float,2188200,242377
long,4118600,242377
boolean,7578600,853068
int,7409900,853068
double,16307300,853068
float,7906500,853068
long,15837000,853068
boolean,7922200,849575
int,14363300,849575
double,17131300,849575
float,7610100,849575
long,15023100,849575
boolean,6633600,757896
int,6550100,757896
double,13315800,757896
float,6680100,757896
long,13174100,757896
boolean,6685800,776833
int,6595000,776833
double,13346800,776833
float,6971400,776833
long,14970600,776833
boolean,1455000,158832
int,1985400,158832
double,2718100,158832
float,1365900,158832
long,2770000,158832
boolean,6605600,750479
int,6666500,750479
double,13210200,750479
float,6684100,750479
long,13342200,750479
boolean,4001000,436939
int,4168800,436939
double,7739700,436939
float,3894000,436939
long,7696200,436939
boolean,6359400,735904
int,6969600,735904
double,15013500,735904
float,9837400,735904
long,12825000,735904
boolean,1563700,179822
int,1550600,179822
double,3668600,179822
float,1560400,179822
long,3236700,179822
boolean,278800,31859
int,276100,31859
double,538700,31859
float,268400,31859
long,543200,31859
boolean,8352200,977844
int,8498900,977844
double,16791000,977844
float,8447700,977844
long,16705400,977844
boolean,4870700,578500
int,5088300,578500
double,9773700,578500
float,4942300,578500
long,9702700,578500
boolean,2680300,310861
int,2674500,310861
double,5566000,310861
float,3994400,310861
long,5874900,310861
boolean,8111100,942057
int,7971300,942057
double,18915800,942057
float,9037200,942057
long,18745400,942057
boolean,1416900,145537
int,1439200,145537
double,2634200,145537
float,1332900,145537
long,2642800,145537
boolean,81200,8493
int,83000,8493
double,153600,8493
float,75200,8493
long,151900,8493
boolean,4689800,518705
int,4785700,518705
double,9306100,518705
float,4762700,518705
long,9097200,518705
boolean,6078100,700776
int,6215800,700776
double,12305300,700776
float,6112800,700776
long,12357000,700776
boolean,7415800,845941
int,7275700,845941
double,14521000,845941
float,7253900,845941
long,15345100,845941
boolean,870400,98864
int,858100,98864
double,1671500,98864
float,837200,98864
long,1655800,98864
boolean,4668900,561915
int,4776700,561915
double,9665700,561915
float,4832600,561915
long,9544400,561915
boolean,5644500,659469
int,5497800,659469
double,11119000,659469
float,5528800,659469
long,14716300,659469
boolean,1447100,59682
int,1063600,59682
double,1153800,59682
float,519100,59682
long,1017400,59682
boolean,3033400,353897
int,3083600,353897
double,6085400,353897
float,3521500,353897
long,6095600,353897
boolean,342500,37226
int,318900,37226
double,629600,37226
float,317400,37226
long,619800,37226
boolean,4823000,566111
int,4801900,566111
double,9517300,566111
float,4881600,566111
long,9493900,566111
boolean,3020400,348973
int,2876000,348973
double,5963500,348973
float,2995500,348973
long,5991700,348973
boolean,2086200,248870
int,2058100,248870
double,4240900,248870
float,2055500,248870
long,4183600,248870
boolean,221400,25081
int,215100,25081
double,424200,25081
float,215200,25081
long,425800,25081
boolean,8041000,952233
int,8109200,952233
double,16010900,952233
float,7994300,952233
long,16124800,952233
boolean,5157300,596745
int,5074700,596745
double,10001200,596745
float,5040500,596745
long,10028200,596745
boolean,7667800,908475
int,7605600,908475
double,17901600,908475
float,7877800,908475
long,15543200,908475
boolean,7210600,848171
int,8995800,848171
double,15883200,848171
float,7882200,848171
long,30987600,848171
boolean,970300,104458
int,903500,104458
double,1808700,104458
float,904100,104458
long,1826000,104458
boolean,5357300,619435
int,5530000,619435
double,10838300,619435
float,5423100,619435
long,10636000,619435
boolean,3588900,410240
int,3552300,410240
double,7013200,410240
float,3571600,410240
long,7017600,410240
boolean,8383700,981702
int,8641400,981702
double,16519900,981702
float,8166600,981702
long,16459300,981702
boolean,8336400,981326
int,8288400,981326
double,18182300,981326
float,8228600,981326
long,16629000,981326
boolean,3139100,359639
int,3004000,359639
double,5979500,359639
float,3020400,359639
long,6164900,359639
boolean,8190600,923867
int,8661700,923867
double,19210300,923867
float,8277100,923867
long,17732200,923867
boolean,5335900,584013
int,5688400,584013
double,11225200,584013
float,5238100,584013
long,10330100,584013
boolean,216700,22932
int,198100,22932
double,472800,22932
float,198100,22932
long,400200,22932
boolean,3673000,422814
int,3672700,422814
double,7488200,422814
float,3648300,422814
long,7601500,422814
boolean,7500,816
int,7500,816
double,15600,816
float,7900,816
long,15700,816
boolean,6991100,731492
int,6491500,731492
double,12639300,731492
float,6326500,731492
long,12520100,731492
boolean,968800,109514
int,998700,109514
double,2186900,109514
float,1380400,109514
long,2074600,109514
boolean,1139600,125254
int,1157000,125254
double,2282800,125254
float,1157600,125254
long,2136000,125254
boolean,4178100,491626
int,4159400,491626
double,8870500,491626
float,4773600,491626
long,9567800,491626
boolean,5427900,569052
int,5493300,569052
double,10090900,569052
float,4978100,569052
long,9787400,569052
boolean,2123800,244889
int,2078500,244889
double,4444000,244889
float,2369400,244889
long,4244100,244889
boolean,7824800,916325
int,7986700,916325
double,15764800,916325
float,7758100,916325
long,15456800,916325
boolean,8335000,952908
int,8115800,952908
double,16069900,952908
float,8013700,952908
long,16413000,952908
boolean,3295700,397543
int,3389800,397543
double,6719700,397543
float,3409000,397543
long,6683700,397543
boolean,7694700,916261
int,7857400,916261
double,15295400,916261
float,7858700,916261
long,15378100,916261
boolean,330200,38143
int,314300,38143
double,645200,38143
float,321900,38143
long,646900,38143
boolean,5573400,672898
int,5688300,672898
double,12651400,672898
float,6199500,672898
long,12215300,672898
boolean,4073400,437735
int,3789900,437735
double,7479000,437735
float,3804400,437735
long,7501500,437735
boolean,505000,55183
int,453700,55183
double,919500,55183
float,477300,55183
long,939900,55183
boolean,6680600,720885
int,6058100,720885
double,12045300,720885
float,5944800,720885
long,12351400,720885
boolean,968200,114392
int,967800,114392
double,1889800,114392
float,949800,114392
long,1947100,114392
boolean,6101500,724078
int,6190500,724078
double,12295800,724078
float,6005700,724078
long,12266900,724078
boolean,7548100,875664
int,7354100,875664
double,14697000,875664
float,7329100,875664
long,17293700,875664
boolean,1259500,147453
int,1244300,147453
double,2590900,147453
float,1256700,147453
long,2501300,147453
boolean,2548000,299723
int,2610600,299723
double,5738600,299723
float,2849600,299723
long,5567900,299723
boolean,1256300,130104
int,1240200,130104
double,2565200,130104
float,1236700,130104
long,2308900,130104
boolean,5073100,596412
int,5164100,596412
double,10335200,596412
float,5334400,596412
long,10163200,596412
boolean,5001600,587896
int,5661600,587896
double,11501700,587896
float,5345600,587896
long,11066500,587896
boolean,8275400,709654
int,6466900,709654
double,12424000,709654
float,6176100,709654
long,12400900,709654
boolean,7063700,825503
int,6998900,825503
double,14338800,825503
float,8093000,825503
long,15180000,825503
boolean,4214900,435954
int,3948000,435954
double,8489300,435954
float,4899100,435954
long,8571400,435954
boolean,5722600,590869
int,5715100,590869
double,11310700,590869
float,5462600,590869
long,11161500,590869
boolean,6132600,658620
int,6121300,658620
double,12214100,658620
float,5982900,658620
long,12131400,658620
boolean,4216000,460490
int,4226300,460490
double,8634200,460490
float,4425600,460490
long,8808100,460490
boolean,8095700,856267
int,8548600,856267
double,16022400,856267
float,7926000,856267
long,16437500,856267
boolean,5075300,537359
int,4958800,537359
double,9862800,537359
float,4945200,537359
long,10069400,537359
boolean,3065200,317032
int,2918800,317032
double,6210600,317032
float,3038300,317032
long,5792900,317032
boolean,617400,67263
int,612100,67263
double,1222400,67263
float,608800,67263
long,1225100,67263
boolean,8150100,907238
int,8271700,907238
double,18403500,907238
float,8151500,907238
long,16479000,907238
boolean,8989700,990956
int,8975400,990956
double,19193800,990956
float,9330300,990956
long,18012300,990956
boolean,4187200,466752
int,4400900,466752
double,8275200,466752
float,4224000,466752
long,8445800,466752
boolean,404600,45558
int,392600,45558
double,788600,45558
float,393000,45558
long,795200,45558
boolean,603600,67735
int,587000,67735
double,1172200,67735
float,584400,67735
long,1176800,67735
boolean,7701900,873489
int,7575800,873489
double,15405600,873489
float,7714400,873489
long,15191200,873489
boolean,7299600,841732
int,7272400,841732
double,14456300,841732
float,7175400,841732
long,14191600,841732
boolean,4957700,599589
int,5056600,599589
double,10057800,599589
float,5200000,599589
long,10100400,599589
boolean,4680900,551346
int,4644700,551346
double,9214600,551346
float,4691400,551346
long,9196400,551346
boolean,5828400,681956
int,5829600,681956
double,13895600,681956
float,12992300,681956
long,11882800,681956
boolean,2529600,290918
int,2560700,290918
double,4981700,290918
float,2394600,290918
long,5166600,290918
boolean,400900,45511
int,380500,45511
double,752500,45511
float,376800,45511
long,757600,45511
boolean,375600,43004
int,354100,43004
double,716900,43004
float,362300,43004
long,733100,43004
boolean,4477200,526886
int,4400600,526886
double,8900200,526886
float,4445000,526886
long,8951800,526886
boolean,8078100,961189
int,8156800,961189
double,16137400,961189
float,8011900,961189
long,16181600,961189
boolean,5122100,604659
int,5067200,604659
double,10596500,604659
float,6480100,604659
long,10880700,604659
boolean,1859500,215976
int,1821400,215976
double,3672500,215976
float,1941200,215976
long,3787900,215976
boolean,5557600,568801
int,5021300,568801
double,11872400,568801
float,5413300,568801
long,10912400,568801
boolean,4029900,417996
int,3889100,417996
double,7447600,417996
float,3690700,417996
long,7646700,417996
boolean,7037600,775828
int,7981700,775828
double,14287200,775828
float,7035300,775828
long,14528300,775828
boolean,5638200,621835
int,5640500,621835
double,11295900,621835
float,5793200,621835
long,11543900,621835
boolean,2891300,296644
int,2685200,296644
double,5425700,296644
float,2723000,296644
long,5470500,296644
boolean,4721500,514532
int,4696300,514532
double,9508500,514532
float,4775800,514532
long,9851900,514532
boolean,3546100,388119
int,3504900,388119
double,7018600,388119
float,3502500,388119
long,7063100,388119
boolean,7623200,837745
int,7495200,837745
double,15020800,837745
float,7476000,837745
long,15420600,837745
boolean,7266400,778135
int,6844200,778135
double,15093700,778135
float,8752800,778135
long,19155500,778135
boolean,2457100,278818
int,2459300,278818
double,4872700,278818
float,2350700,278818
long,4877600,278818
boolean,3607800,421379
int,3666100,421379
double,7262100,421379
float,3641000,421379
long,7334200,421379
boolean,6714900,785797
int,6753800,785797
double,13334400,785797
float,6676700,785797
long,14553700,785797
boolean,8752000,986970
int,8415600,986970
double,17112800,986970
float,10472700,986970
long,17109000,986970
boolean,7431500,857509
int,7369800,857509
double,15985000,857509
float,7913200,857509
long,15837900,857509
boolean,8057200,927265
int,8104600,927265
double,15860000,927265
float,8002100,927265
long,15961500,927265
boolean,9016800,990455
int,8636200,990455
double,16769000,990455
float,8464000,990455
long,16666900,990455
boolean,5608800,669473
int,5732700,669473
double,11180200,669473
float,5785400,669473
long,11208000,669473
boolean,6663800,759565
int,6267100,759565
double,12825100,759565
float,6429000,759565
long,12906200,759565
boolean,330700,36502
int,301900,36502
double,604800,36502
float,308800,36502
long,605600,36502
boolean,4673500,556216
int,4627000,556216
double,9457100,556216
float,4638600,556216
long,9359900,556216
boolean,8254500,970458
int,8273800,970458
double,16463700,970458
float,11130100,970458
long,18103400,970458
boolean,8944100,973636
int,9055200,973636
double,17972200,973636
float,8780500,973636
long,17782000,973636
boolean,5358100,592004
int,5365200,592004
double,10764700,592004
float,5231500,592004
long,10681400,592004
boolean,4731000,528320
int,4755600,528320
double,9786700,528320
float,4792600,528320
long,10261300,528320
boolean,5130900,543017
int,4967700,543017
double,9901700,543017
float,4972000,543017
long,10019600,543017
boolean,308600,32672
int,297500,32672
double,585800,32672
float,295800,32672
long,582100,32672
boolean,331900,35939
int,326600,35939
double,637300,35939
float,317600,35939
long,647300,35939
boolean,6295100,637511
int,6216300,637511
double,12442700,637511
float,6096400,637511
long,12005400,637511
boolean,4620000,458950
int,4320600,458950
double,8510400,458950
float,4246700,458950
long,8495600,458950
boolean,4114900,447962
int,4124100,447962
double,8225400,447962
float,4150400,447962
long,8273900,447962
boolean,303200,31817
int,296900,31817
double,591400,31817
float,295000,31817
long,592800,31817
boolean,6969300,755061
int,6953100,755061
double,13596900,755061
float,6822200,755061
long,13716000,755061
boolean,4454800,511973
int,4661200,511973
double,8988300,511973
float,4425300,511973
long,8957100,511973
boolean,11430300,871057
int,8261500,871057
double,15684300,871057
float,7906200,871057
long,16066500,871057
boolean,5481700,598311
int,5451700,598311
double,10790100,598311
float,5396500,598311
long,12782100,598311
boolean,9053900,667150
int,6362900,667150
double,12305300,667150
float,7003200,667150
long,13724400,667150
boolean,7300,775
int,7300,775
double,14200,775
float,7100,775
long,14200,775
boolean,4934500,548825
int,4914600,548825
double,9631400,548825
float,4728200,548825
long,9601400,548825
boolean,2387500,269406
int,2374000,269406
double,4891300,269406
float,2498600,269406
long,5013300,269406
boolean,5278100,576189
int,5790600,576189
double,10884600,576189
float,5346300,576189
long,10978400,576189
boolean,4544400,494898
int,4608200,494898
double,9091900,494898
float,4599900,494898
long,10569000,494898
boolean,6093300,660222
int,6074500,660222
double,12189300,660222
float,6377100,660222
long,12841400,660222
boolean,793200,83347
int,826100,83347
double,1683800,83347
float,816800,83347
long,1603300,83347
boolean,7869000,843886
int,7790400,843886
double,15501100,843886
float,7814300,843886
long,15583400,843886
boolean,3359100,375593
int,3311700,375593
double,6850600,375593
float,3400000,375593
long,6758000,375593
boolean,7311800,796671
int,7273800,796671
double,14039800,796671
float,6938800,796671
long,14074400,796671
boolean,4798800,549880
int,4659200,549880
double,9456800,549880
float,4646100,549880
long,9459600,549880
boolean,7718800,760190
int,6557300,760190
double,14309600,760190
float,6818200,760190
long,13965700,760190
boolean,6135100,703773
int,6089200,703773
double,12718100,703773
float,6495600,703773
long,12616600,703773
boolean,7894900,879564
int,7948500,879564
double,16045400,879564
float,8479300,879564
long,16802900,879564
boolean,7554400,797693
int,8225400,797693
double,15030900,797693
float,7410000,797693
long,14619600,797693
boolean,3602200,388470
int,3544800,388470
double,6920900,388470
float,3515200,388470
long,6803000,388470
boolean,1171000,133544
int,1151000,133544
double,2311300,133544
float,1210200,133544
long,2346500,133544
boolean,3616000,409699
int,3563300,409699
double,7201800,409699
float,3643900,409699
long,7218200,409699
boolean,3444900,399513
int,3522300,399513
double,6839400,399513
float,3432400,399513
long,7620400,399513
boolean,7543700,722314
int,6250800,722314
double,12394000,722314
float,6221900,722314
long,12617600,722314
boolean,416700,41987
int,466000,41987
double,1312100,41987
float,496300,41987
long,841400,41987
boolean,7585800,788785
int,7471200,788785
double,19249200,788785
float,7606200,788785
long,14484800,788785
boolean,7763100,858022
int,7410800,858022
double,14964600,858022
float,7460900,858022
long,15069000,858022
boolean,5738300,659249
int,5599800,659249
double,11313600,659249
float,5774200,659249
long,11282500,659249
boolean,1846500,216821
int,1996100,216821
double,3666200,216821
float,1973100,216821
long,3695900,216821
boolean,1984000,234280
int,1970600,234280
double,4062100,234280
float,1945700,234280
long,3899400,234280
boolean,2678800,320049
int,2736600,320049
double,5459300,320049
float,2694700,320049
long,5484300,320049
boolean,7287000,863995
int,7384200,863995
double,14579500,863995
float,7296200,863995
long,14538300,863995
boolean,3510000,378100
int,3257300,378100
double,6311400,378100
float,3135700,378100
long,6517800,378100
boolean,1659000,194352
int,1661800,194352
double,3323900,194352
float,2006800,194352
long,3541900,194352
boolean,4352600,429242
int,6885200,429242
double,14536800,429242
float,3632100,429242
long,7355000,429242
boolean,3029700,355992
int,2998700,355992
double,6135700,355992
float,3010700,355992
long,6093800,355992
boolean,4698900,553368
int,4678200,553368
double,9342700,553368
float,4703600,553368
long,9317800,553368
boolean,4478800,522851
int,4476400,522851
double,9025400,522851
float,4549000,522851
long,8817000,522851
boolean,2392800,270617
int,2325300,270617
double,4549500,270617
float,2322200,270617
long,4610000,270617
boolean,4153900,494301
int,4531600,494301
double,8321000,494301
float,5636800,494301
long,9615500,494301
boolean,908700,98096
int,846400,98096
double,1711700,98096
float,848200,98096
long,1674900,98096
boolean,6153800,726490
int,7182500,726490
double,14052900,726490
float,7009900,726490
long,13751100,726490
boolean,8284900,909725
int,8049800,909725
double,15873000,909725
float,7992200,909725
long,16963600,909725
boolean,3039200,282547
int,2616200,282547
double,4895000,282547
float,2484000,282547
long,5042500,282547
boolean,306000,33872
int,297500,33872
double,586800,33872
float,293500,33872
long,608600,33872
boolean,1641200,169676
int,1567600,169676
double,3178500,169676
float,1606700,169676
long,3158400,169676
boolean,3373900,382490
int,3363100,382490
double,6851200,382490
float,3522000,382490
long,6971300,382490
boolean,6609900,723590
int,6678500,723590
double,13430200,723590
float,6573900,723590
long,12841800,723590
boolean,429500,46958
int,406000,46958
double,812900,46958
float,412600,46958
long,820300,46958
boolean,4480800,518392
int,4581400,518392
double,9212400,518392
float,4807100,518392
long,9237200,518392
boolean,2104400,234573
int,2084500,234573
double,4216900,234573
float,2089500,234573
long,4188800,234573
boolean,6684400,736047
int,6413000,736047
double,12878500,736047
float,6591100,736047
long,12869100,736047
boolean,7898400,905707
int,7906500,905707
double,15936200,905707
float,7665400,905707
long,15637200,905707
boolean,8118800,944831
int,8289300,944831
double,21434600,944831
float,8147800,944831
long,16183300,944831
boolean,2872200,337039
int,2862200,337039
double,5646100,337039
float,2811300,337039
long,5820800,337039
boolean,962800,110463
int,934200,110463
double,1825800,110463
float,974600,110463
long,1833000,110463
boolean,8497100,996289
int,8304000,996289
double,16954800,996289
float,8857400,996289
long,18453600,996289
boolean,4387100,518953
int,4445300,518953
double,10291400,518953
float,4863800,518953
long,10060500,518953
boolean,3969000,437032
int,4036200,437032
double,7483400,437032
float,3788500,437032
long,13839700,437032
boolean,5115300,553569
int,8953700,553569
double,9930000,553569
float,4802400,553569
long,9572100,553569
boolean,3480200,402254
int,3441200,402254
double,6957200,402254
float,3542500,402254
long,6946300,402254
boolean,3863400,456129
int,4171700,456129
double,7837900,456129
float,3841100,456129
long,8015500,456129
boolean,5398600,638109
int,5484100,638109
double,10939500,638109
float,5457300,638109
long,10801800,638109
boolean,5900300,688933
int,5827700,688933
double,11710000,688933
float,5885600,688933
long,11638100,688933
boolean,5837400,704419
int,6113300,704419
double,11858500,704419
float,6052700,704419
long,11831000,704419
boolean,7245600,858242
int,7350200,858242
double,19014600,858242
float,8978300,858242
long,15548800,858242
boolean,6887900,788365
int,6863100,788365
double,13942400,788365
float,7647700,788365
long,14808100,788365
boolean,5444900,611147
int,5611600,611147
double,11350800,611147
float,5515300,611147
long,11347000,611147
boolean,3330600,358645
int,3315700,358645
double,6423000,358645
float,3207400,358645
long,6471600,358645
boolean,2151100,239841
int,2188300,239841
double,4287400,239841
float,2122800,239841
long,4353800,239841
boolean,1433600,158954
int,1556800,158954
double,2968100,158954
float,1583200,158954
long,3257000,158954
boolean,8255600,900865
int,8149900,900865
double,17033500,900865
float,8619700,900865
long,17228800,900865
boolean,7863100,832599
int,7639700,832599
double,15450400,832599
float,7899800,832599
long,15324600,832599
boolean,7030100,773798
int,7129000,773798
double,14362000,773798
float,7176600,773798
long,14411200,773798
boolean,7262900,802555
int,7484500,802555
double,14357000,802555
float,7148400,802555
long,14602600,802555
boolean,2599600,291366
int,2613400,291366
double,5061100,291366
float,2584200,291366
long,5088100,291366
boolean,5215000,590279
int,5216800,590279
double,10324300,590279
float,5222000,590279
long,10216500,590279
boolean,2200500,257147
int,2164700,257147
double,4381800,257147
float,2232100,257147
long,4419000,257147
boolean,3866400,454128
int,3883400,454128
double,7793900,454128
float,3825600,454128
long,7856500,454128
boolean,8454900,979392
int,8363800,979392
double,16482500,979392
float,8262900,979392
long,16545900,979392
boolean,5526500,670383
int,6163100,670383
double,11370600,670383
float,5534100,670383
long,12216800,670383
boolean,1927100,219689
int,1874000,219689
double,3875900,219689
float,1877500,219689
long,6657000,219689
boolean,4469900,355463
int,3068900,355463
double,6137700,355463
float,3066500,355463
long,6116700,355463
boolean,1205300,138588
int,1199600,138588
double,2318700,138588
float,1306300,138588
long,2306200,138588
boolean,4650800,556465
int,4650900,556465
double,9520300,556465
float,4582500,556465
long,10941700,556465
boolean,1303400,137594
int,1186500,137594
double,2340300,137594
float,1223800,137594
long,2364200,137594
boolean,493000,54598
int,502300,54598
double,925700,54598
float,459200,54598
long,927800,54598
boolean,2587100,303153
int,2579700,303153
double,5139000,303153
float,2633700,303153
long,6280400,303153
boolean,189500,20677
int,200800,20677
double,391000,20677
float,197100,20677
long,389000,20677
boolean,2856400,301342
int,2985200,301342
double,5791400,301342
float,2800600,301342
long,5557500,301342
boolean,2547500,277417
int,2558300,277417
double,4947200,277417
float,2354200,277417
long,4828900,277417
boolean,3615600,422967
int,3640200,422967
double,7207000,422967
float,4794600,422967
long,8827700,422967
boolean,536900,57470
int,509000,57470
double,1018700,57470
float,595500,57470
long,1084100,57470
boolean,1684500,188757
int,1729100,188757
double,3440000,188757
float,1736000,188757
long,3354900,188757
boolean,3127300,356692
int,3213900,356692
double,6239200,356692
float,3134300,356692
long,6415300,356692
boolean,1211000,132536
int,1195500,132536
double,2451300,132536
float,1258100,132536
long,2311600,132536
boolean,4215500,487288
int,4389900,487288
double,8510300,487288
float,4136800,487288
long,8619300,487288
boolean,7077200,817142
int,7179700,817142
double,14084000,817142
float,7024000,817142
long,14354900,817142
boolean,6774000,775233
int,6789400,775233
double,14442400,775233
float,7010800,775233
long,13328700,775233
boolean,2359800,277824
int,2514700,277824
double,4787700,277824
float,2428100,277824
long,4751300,277824
boolean,8001000,893096
int,8326800,893096
double,16453200,893096
float,8182100,893096
long,17085500,893096
boolean,282000,28547
int,280000,28547
double,546600,28547
float,272500,28547
long,547700,28547
boolean,5809300,548441
int,5014500,548441
double,9853100,548441
float,4961700,548441
long,9937400,548441
boolean,3537900,395147
int,3524000,395147
double,7098400,395147
float,3493600,395147
long,7101700,395147
boolean,6093000,688484
int,6201000,688484
double,12096400,688484
float,6112800,688484
long,12082900,688484
boolean,9273900,989675
int,9026400,989675
double,17420900,989675
float,8742300,989675
long,19030400,989675
boolean,7767000,869701
int,7526500,869701
double,16136800,869701
float,8584700,869701
long,16524800,869701
boolean,2120700,237479
int,2100800,237479
double,4212400,237479
float,2063100,237479
long,4155200,237479
boolean,545700,59650
int,522000,59650
double,1039400,59650
float,525700,59650
long,1035900,59650
boolean,4728200,547410
int,4869400,547410
double,9573900,547410
float,4907100,547410
long,9615300,547410
boolean,4095100,482568
int,4402100,482568
double,8272300,482568
float,4066100,482568
long,8544900,482568
boolean,5538800,649601
int,5630800,649601
double,11120900,649601
float,5588000,649601
long,11217900,649601
boolean,4911900,571929
int,4812500,571929
double,9941000,571929
float,4830400,571929
long,9774100,571929
boolean,4638100,548919
int,4684000,548919
double,9182300,548919
float,4759500,548919
long,9279500,548919
boolean,1466100,175151
int,1456600,175151
double,2939100,175151
float,1530100,175151
long,2926000,175151
boolean,6932900,799914
int,6819900,799914
double,13509400,799914
float,6726200,799914
long,13713100,799914
boolean,2565100,309191
int,2594700,309191
double,5183500,309191
float,2601600,309191
long,5125300,309191
boolean,2819200,316325
int,2654000,316325
double,5380600,316325
float,2686400,316325
long,5314300,316325
boolean,1491200,176518
int,1474500,176518
double,2997900,176518
float,1506600,176518
long,2927900,176518
boolean,4261000,509252
int,4800800,509252
double,8611400,509252
float,4625000,509252
long,8552400,509252
boolean,3712100,407500
int,3434500,407500
double,6781600,407500
float,3457100,407500
long,7006100,407500
boolean,3259100,378166
int,3232600,378166
double,6538000,378166
float,3898400,378166
long,6663000,378166
boolean,9370500,926020
int,8362300,926020
double,16386900,926020
float,7824400,926020
long,15657600,926020
boolean,1423800,168390
int,1383300,168390
double,2810300,168390
float,1432400,168390
long,2815700,168390
boolean,5991400,583355
int,5450600,583355
double,10578500,583355
float,5284100,583355
long,10338500,583355
boolean,2387400,271755
int,2354800,271755
double,4776400,271755
float,2586400,271755
long,5485600,271755
boolean,2826500,294937
int,2808100,294937
double,7428600,294937
float,3972900,294937
long,5794000,294937
boolean,6547700,703786
int,6369400,703786
double,13033200,703786
float,6463200,703786
long,13030600,703786
boolean,2126300,235096
int,2132700,235096
double,4353900,235096
float,2177500,235096
long,4308500,235096
boolean,2117900,233994
int,2120700,233994
double,4360700,233994
float,2217100,233994
long,4288000,233994
boolean,8277800,907078
int,8400500,907078
double,16418400,907078
float,8202500,907078
long,16282400,907078
boolean,3364000,373456
int,3362500,373456
double,6637600,373456
float,3312900,373456
long,6524400,373456
boolean,8930800,949280
int,8248200,949280
double,16210500,949280
float,8577900,949280
long,16431300,949280
boolean,2599000,303073
int,2648000,303073
double,5422000,303073
float,2548500,303073
long,5254600,303073
boolean,6041300,677910
int,6547300,677910
double,15131800,677910
float,6715800,677910
long,12303700,677910
boolean,5107400,568250
int,5018300,568250
double,9940100,568250
float,4995000,568250
long,9997300,568250
boolean,965700,107142
int,954300,107142
double,1908200,107142
float,946500,107142
long,1865500,107142
boolean,4333600,493805
int,4427400,493805
double,8676600,493805
float,4454100,493805
long,8769900,493805
boolean,1355000,118587
int,1118000,118587
double,2122100,118587
float,1063600,118587
long,2109500,118587
boolean,2074900,205201
int,2134800,205201
double,3613100,205201
float,1891000,205201
long,4033300,205201
boolean,4764600,562570
int,5068700,562570
double,9569200,562570
float,4821900,562570
long,9614800,562570
boolean,5575400,595680
int,6321600,595680
double,10637500,595680
float,5164200,595680
long,10337100,595680
boolean,5584900,649921
int,5531800,649921
double,12530000,649921
float,6392800,649921
long,12475500,649921
boolean,3565800,323104
int,2948500,323104
double,5787200,323104
float,2936200,323104
long,5872200,323104
boolean,3984400,426755
int,4038200,426755
double,8192500,426755
float,4064700,426755
long,7935800,426755
boolean,2559200,274071
int,2562100,274071
double,4939200,274071
float,2375400,274071
long,5084800,274071
boolean,2969500,331096
int,2976000,331096
double,5951900,331096
float,3091100,331096
long,5797500,331096
boolean,293700,33173
int,295600,33173
double,574300,33173
float,293200,33173
long,576500,33173
boolean,5286100,603491
int,5373000,603491
double,10598300,603491
float,5420900,603491
long,10519000,603491
boolean,4318500,467820
int,3983000,467820
double,7992600,467820
float,4136200,467820
long,8017200,467820
boolean,1685800,189140
int,1630600,189140
double,3266700,189140
float,1640100,189140
long,3215800,189140
boolean,1703300,197689
int,1674200,197689
double,3359600,197689
float,1664500,197689
long,3378600,197689
boolean,586000,67365
int,567400,67365
double,1146300,67365
float,587700,67365
long,1149300,67365
boolean,3888700,463327
int,3977400,463327
double,7768000,463327
float,3935300,463327
long,7732000,463327
boolean,7574600,906311
int,7792700,906311
double,15101100,906311
float,7689700,906311
long,15486900,906311
boolean,3609500,428106
int,3876800,428106
double,8177500,428106
float,3807700,428106
long,8208600,428106
boolean,1817100,163368
int,1532800,163368
double,2847900,163368
float,1406700,163368
long,2850200,163368
boolean,2990600,333785
int,2939000,333785
double,5771800,333785
float,2984400,333785
long,5959400,333785
boolean,6281600,660520
int,6068100,660520
double,11630000,660520
float,6122900,660520
long,11716900,660520
boolean,7994200,893252
int,7947900,893252
double,19794500,893252
float,7780500,893252
long,15931400,893252
boolean,2665400,301885
int,2739000,301885
double,6145400,301885
float,2964900,301885
long,5620500,301885
boolean,4085200,455089
int,4157600,455089
double,8499400,455089
float,4449400,455089
long,8581500,455089
boolean,8765400,831062
int,8099700,831062
double,16368300,831062
float,8067200,831062
long,15714200,831062
boolean,4550400,490461
int,4733700,490461
double,9009500,490461
float,4504100,490461
long,9052000,490461
boolean,2834200,311197
int,2880000,311197
double,6189100,311197
float,2928500,311197
long,5710400,311197
boolean,7058600,767587
int,7076200,767587
double,14950200,767587
float,7090000,767587
long,13783000,767587
boolean,4451000,423994
int,3791800,423994
double,7637700,423994
float,4028900,423994
long,8004300,423994
boolean,2743200,306254
int,2777600,306254
double,5554800,306254
float,2796200,306254
long,5570600,306254
boolean,5505900,623256
int,5657600,623256
double,11621100,623256
float,5667100,623256
long,11373100,623256
boolean,2425300,264738
int,2445200,264738
double,5005300,264738
float,2482800,264738
long,4897100,264738
boolean,4762300,525179
int,5263300,525179
double,14109100,525179
float,9098400,525179
long,9667700,525179
boolean,1716900,184526
int,1680200,184526
double,3435600,184526
float,1676500,184526
long,3438900,184526
boolean,4380400,469656
